tags,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,owner_reputation,owner_user_id,owner_user_type,owner_accept_rate,owner_profile_image,owner_display_name,owner_link,closed_date,closed_reason,insert_date
"dataframe,pandas",False,16,None,2,0,1653617950,1653615492,None,72399603,CC BY-SA 4.0,https://stackoverflow.com/questions/72399603/how-to-split-text-into-new-column-within-the-same-data-frame,How to split text into new column within the same data frame,1,16890962,registered,None,https://lh3.googleusercontent.com/a-/AOh14GjlIbnJwTC3OTWQWrZKRgO4tpCiQ0z3xeN-wO7BPA=k-s256,Joser,https://stackoverflow.com/users/16890962/joser,None,None,2022-05-27
"group-by,pandas,pandas-groupby,python",False,24,None,2,0,1653615022,1653614175,None,72399515,CC BY-SA 4.0,https://stackoverflow.com/questions/72399515/how-do-i-get-the-top-5-value-from-groupby-and-value-counts,How do I get the top 5 value from groupby and value_counts?,109,13074423,registered,None,https://www.gravatar.com/avatar/09c80031285a767b618fc51b800d5b60?s=256&d=identicon&r=PG&f=1,Mtrinidad,https://stackoverflow.com/users/13074423/mtrinidad,None,None,2022-05-27
"pandas,python,python-3.x",False,21,None,0,0,1653614986,1653613618,1653614920.0,72399472,CC BY-SA 4.0,https://stackoverflow.com/questions/72399472/how-does-one-correctly-use-the-df-duplicated-function-with-pd-read-excel,How does one correctly use the df.duplicated() function with pd.read_excel?,1,19189614,registered,None,https://www.gravatar.com/avatar/ce75d7c173f9ce004fd65107a4908287?s=256&d=identicon&r=PG,lostinclass,https://stackoverflow.com/users/19189614/lostinclass,None,None,2022-05-27
"dataframe,pandas,python",False,20,None,0,0,1653613573,1653613573,None,72399468,CC BY-SA 4.0,https://stackoverflow.com/questions/72399468/new-request-of-how-to-use-pandas-and-txt-files-how-to-fill-empty-spaces-and-fil,New request of how to use pandas and txt files. How to fill empty spaces and filter a string,1,19181121,registered,None,https://lh3.googleusercontent.com/a/AATXAJwroL7U9uPs7IFl4E5B6xufKjYyZoK4Kl1kaEJKMLk=k-s256,Mimi,https://stackoverflow.com/users/19181121/mimi,None,None,2022-05-27
"pandas,python",False,18,None,1,0,1653613620,1653611221,1653612642.0,72399290,CC BY-SA 4.0,https://stackoverflow.com/questions/72399290/helphow-to-drop-specific-text-rows-in-multiple-columns,(Help)How to drop specific text rows in multiple columns,1,19202970,registered,None,https://lh3.googleusercontent.com/a-/AOh14Gh8dKfgMjDivUE11xM4Nm6V_8eFGwm47FIwEfakxw=k-s256,직장인,https://stackoverflow.com/users/19202970/%ec%a7%81%ec%9e%a5%ec%9d%b8,None,None,2022-05-27
"dataframe,pandas,python",True,25,None,1,-1,1653673508,1653672862,1653673508.0,72409142,CC BY-SA 4.0,https://stackoverflow.com/questions/72409142/unable-to-filter-out-rows-with-nan-values,Unable to filter out rows with NaN values,19,16886822,registered,None,https://lh3.googleusercontent.com/a/AATXAJz-khAYYlKa1GlrNZEDtoEHNbeAYsGTBZPBcxNA=k-s256,tmiwetmiwtwete,https://stackoverflow.com/users/16886822/tmiwetmiwtwete,None,None,2022-05-27
"apply,dataframe,pandas,python",True,43,72402599.0,2,-1,1653640209,1653639799,None,72402518,CC BY-SA 4.0,https://stackoverflow.com/questions/72402518/python-dataframe-add-a-new-columns-based-on-multiple-columns-condition,Python DataFrame add a new columns based on multiple columns condition,117,17896472,registered,None,https://www.gravatar.com/avatar/392c3836b7adbd63f33515a0a374f192?s=256&d=identicon&r=PG,hello543,https://stackoverflow.com/users/17896472/hello543,None,None,2022-05-27
"dataframe,pandas,python",True,29,72411008.0,1,-1,1653685063,1653684601,None,72410951,CC BY-SA 4.0,https://stackoverflow.com/questions/72410951/apply-function-to-two-columns-of-a-pandas-dataframe,Apply function to two columns of a Pandas dataframe,253,12369910,registered,None,https://lh4.googleusercontent.com/-DWhyV8PdRLE/AAAAAAAAAAI/AAAAAAAAAEw/kcEuXjntN-I/photo.jpg?sz=256,Eli Johnson,https://stackoverflow.com/users/12369910/eli-johnson,None,None,2022-05-27
"numpy,pandas,python",True,29,72410090.0,1,-1,1653801629,1653678442,1653703376.0,72410038,CC BY-SA 4.0,https://stackoverflow.com/questions/72410038/how-to-compare-two-dataframes-and-assign-a-conditional-value,How to compare two dataframes and assign a conditional value,35,17254522,registered,None,https://lh3.googleusercontent.com/a/AATXAJyfXfVq9VBosRATT1IT-6ClhRcPe5m7xgFUEIHJ=k-s256,LUCAS XX,https://stackoverflow.com/users/17254522/lucas-xx,None,None,2022-05-27
"numpy,pandas,python",True,23,None,1,-1,1653674940,1653673507,None,72409253,CC BY-SA 4.0,https://stackoverflow.com/questions/72409253/how-to-use-the-previous-value-from-calculated-new-pandas-column-based-on-conditi,How to use the previous value from calculated new pandas column based on conditions?,37,16693387,registered,None,https://www.gravatar.com/avatar/817c27e3b76a08eac835330caadc8b99?s=256&d=identicon&r=PG&f=1,wkamer,https://stackoverflow.com/users/16693387/wkamer,None,None,2022-05-27
"if-statement,pandas,python,where-clause",True,37,72407511.0,1,-1,1653664322,1653663587,None,72407349,CC BY-SA 4.0,https://stackoverflow.com/questions/72407349/change-values-in-pandas-dataframe,Change Values in Pandas Dataframe,617,7679796,registered,53.0,https://i.stack.imgur.com/zN1DX.jpg?s=256&g=1,OptimusPrime,https://stackoverflow.com/users/7679796/optimusprime,None,None,2022-05-27
"function,pandas,python",True,30,72402335.0,2,-1,1653920654,1653637891,None,72402171,CC BY-SA 4.0,https://stackoverflow.com/questions/72402171/create-a-datarame-from-outputs-of-a-function-in-python,Create a datarame from outputs of a function in python,53,18609883,registered,None,https://i.stack.imgur.com/J3kL0.jpg?s=256&g=1,les2004,https://stackoverflow.com/users/18609883/les2004,None,None,2022-05-27
"pandas,python",False,28,None,0,-1,1653683598,1653682561,1653683598.0,72410642,None,https://stackoverflow.com/questions/72410642/i-am-working-an-an-airport-data-and-need-to-calculate-the-queue-length-based-on,I am working an an airport data and need to calculate the queue length based on departure time and wheels off time,1,19216746,registered,None,https://www.gravatar.com/avatar/733a01d3c97995466ce33061befddad3?s=256&d=identicon&r=PG,Rajiv,https://stackoverflow.com/users/19216746/rajiv,1653682764.0,Needs details or clarity,2022-05-27
"dataframe,pandas,python",False,29,None,0,-1,1654114974,1653666344,1654114974.0,72407962,CC BY-SA 4.0,https://stackoverflow.com/questions/72407962/running-string-groupers-match-most-similar-based-on-a-descending-priority-using,Running string-grouper&#39;s match_most_similar based on a descending priority using a sources column?,1,12848454,registered,None,https://i.stack.imgur.com/daTX8.jpg?s=256&g=1,Smug Bug,https://stackoverflow.com/users/12848454/smug-bug,None,None,2022-05-27
"data-analysis,pandas",False,9,None,0,-1,1653664718,1653664718,None,72407603,CC BY-SA 4.0,https://stackoverflow.com/questions/72407603/using-right-formula-to-calculate-ltv-from-cohort-analysis,Using right formula to calculate LTV from Cohort Analysis,19,18808414,registered,None,https://www.gravatar.com/avatar/a40daf5cd7da164f96d16d474a74e64e?s=256&d=identicon&r=PG,Ruslan Pylypyuk,https://stackoverflow.com/users/18808414/ruslan-pylypyuk,None,None,2022-05-27
"dictionary,dictionary-comprehension,pandas,python",False,24,None,0,-1,1653662904,1653662904,None,72407193,CC BY-SA 4.0,https://stackoverflow.com/questions/72407193/cannot-create-variable-in-for-loop-using-dictionary-comprehensions,Cannot create variable in for loop using dictionary comprehensions,39,18737111,registered,None,https://www.gravatar.com/avatar/cbf9a48dc2d121b65267dcbf021a2605?s=256&d=identicon&r=PG&f=1,GT1992,https://stackoverflow.com/users/18737111/gt1992,None,None,2022-05-27
"dataframe,memory,pandas,pyarrow,python",False,16,None,0,-1,1653662714,1653662714,None,72407152,CC BY-SA 4.0,https://stackoverflow.com/questions/72407152/arrowmemoryerror-when-converting-parquet-files-into-a-pandas-dataframe,ArrowMemoryError When Converting Parquet Files into a Pandas Dataframe,55,14166807,registered,None,https://lh3.googleusercontent.com/-brlvEtJ_k7o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclPilIKAHRuS_dy4pW140_w_BLMZw/photo.jpg?sz=256,casi_cielo32,https://stackoverflow.com/users/14166807/casi-cielo32,None,None,2022-05-27
"dataframe,pandas,python",True,24,72406296.0,2,-1,1653662756,1653658308,1653662756.0,72406255,None,https://stackoverflow.com/questions/72406255/editing-items-in-a-list-pandas,Editing items in a list pandas,11,18713495,registered,None,https://www.gravatar.com/avatar/864837762d7fe175a6214ccce5df9766?s=256&d=identicon&r=PG,leahyota,https://stackoverflow.com/users/18713495/leahyota,1653658520.0,Duplicate,2022-05-27
"apache-spark-sql,geopandas,geospatial,pandas,spatial-index",False,24,None,0,-1,1653637225,1653636876,1653637225.0,72401996,CC BY-SA 4.0,https://stackoverflow.com/questions/72401996/how-to-intersects-the-polygons-in-the-same-basin,How to intersects the polygons in the same basin,45,14076103,registered,None,https://www.gravatar.com/avatar/0a39fbaf87040527c6cc6c4a61e74cec?s=256&d=identicon&r=PG&f=1,code_bug,https://stackoverflow.com/users/14076103/code-bug,None,None,2022-05-27
"apply,dataframe,list,pandas,python",False,29,None,0,-1,1653632521,1653632521,None,72401251,CC BY-SA 4.0,https://stackoverflow.com/questions/72401251/return-two-lists-from-apply-and-merge-them-into-dataframe,Return two lists from apply and merge them into DataFrame,1,12794224,registered,None,https://www.gravatar.com/avatar/7f3b1f45e1fa05c177736d23be7201fa?s=256&d=identicon&r=PG&f=1,aegis301,https://stackoverflow.com/users/12794224/aegis301,None,None,2022-05-27
"numpy,pandas,python",False,73,None,1,-1,1653634017,1653627072,None,72400598,CC BY-SA 4.0,https://stackoverflow.com/questions/72400598/converting-numpy-array-to-pandas-without-dataframe,Converting NumPy array to Pandas without dataframe,11,18779621,registered,None,https://lh3.googleusercontent.com/a-/AOh14GjvhSZKiMjqxjVN1bKtUdwffU-QsszIuRR8iEIG2A=k-s256,Joel McIntyre,https://stackoverflow.com/users/18779621/joel-mcintyre,None,None,2022-05-27
"multi-index,pandas,python",False,21,None,0,-1,1653622344,1653622344,None,72400174,CC BY-SA 4.0,https://stackoverflow.com/questions/72400174/set-index-in-a-multiindex-data-frame,set_index in a multiindex data frame,7254,11232091,registered,None,https://i.stack.imgur.com/vt9vH.png?s=256&g=1,moys,https://stackoverflow.com/users/11232091/moys,None,None,2022-05-27
"pandas,python,regex,regex-group",True,60,72406956.0,2,-1,1653760498,1653657801,None,72406160,CC BY-SA 4.0,https://stackoverflow.com/questions/72406160/how-to-select-only-numbers-digits-from-a-given-string-and-skip-text-using-python,How to select only numbers/digits from a given string and skip text using python regex?,11,12701460,registered,None,https://i.stack.imgur.com/3mm9R.jpg?s=256&g=1,Tejas Lakade,https://stackoverflow.com/users/12701460/tejas-lakade,None,None,2022-05-27
"numpy,pandas,python",True,33,72404842.0,2,-2,1653994942,1653650398,None,72404598,CC BY-SA 4.0,https://stackoverflow.com/questions/72404598/how-to-find-consecutive-1-from-last-column-of-data-frame-and-count-how-many-time,how to find consecutive 1 from last column of data frame and count how many time,59,18553146,registered,None,https://lh3.googleusercontent.com/a/AATXAJylDBd3Uero4rh65lKYf2qcuzIy1Jswfv6orWfA=k-s256,Rati Goyal,https://stackoverflow.com/users/18553146/rati-goyal,None,None,2022-05-27
"pandas,pandas-groupby,python,split",True,50,72400881.0,1,-2,1653920250,1653629469,1653920250.0,72400858,CC BY-SA 4.0,https://stackoverflow.com/questions/72400858/how-to-groupby-multiple-columns-in-pandas-based-on-name,How to groupby multiple columns in pandas based on name?,7,11492344,registered,None,https://lh4.googleusercontent.com/-XulQ4ImflC4/AAAAAAAAAAI/AAAAAAAARBU/3sOOj-puKPk/photo.jpg?sz=256,Fred Grenade,https://stackoverflow.com/users/11492344/fred-grenade,None,None,2022-05-27
"numpy,pandas,python-3.x",False,30,None,0,-2,1653659820,1653644141,1653659820.0,72403380,CC BY-SA 4.0,https://stackoverflow.com/questions/72403380/how-to-find-last-continuous-1-and-count-how-many-time,How to find last continuous 1 and count how many time,1,18736930,registered,None,https://www.gravatar.com/avatar/a2020a66e7742d2ff8d7110c86b813d3?s=256&d=identicon&r=PG,riya,https://stackoverflow.com/users/18736930/riya,None,None,2022-05-27
"jupyter-notebook,pandas,python",False,13,None,0,-3,1653676859,1653676859,None,72409814,None,https://stackoverflow.com/questions/72409814/exclude-footer-and-header-from-an-excel-document-to-have-a-dataframe-in-jupyter,EXCLUDE FOOTER AND HEADER FROM AN EXCEL DOCUMENT TO HAVE A DATAFRAME IN JUPYTER-NOTEBOOK,1,19215509,registered,None,https://lh3.googleusercontent.com/a/AATXAJy8bv6N0BamtDkpJovUxvlAZ0V93Hln7gXH4yLo=k-s256,Pulcherie Lontsi,https://stackoverflow.com/users/19215509/pulcherie-lontsi,1653676942.0,Needs details or clarity,2022-05-27
"data-science,dataframe,pandas,python",False,36,None,0,-3,1653746765,1653667803,1653746765.0,72408236,None,https://stackoverflow.com/questions/72408236/how-do-i-find-the-10th-value-from-1st-occurence-data-analyst,How do i find the 10th value from 1st occurence? (data analyst),1,19215419,registered,None,https://lh3.googleusercontent.com/a/AATXAJyEKHwa0j2tVj07JFt4laotyk8urppqOPyKbY2E=k-s256,Quang Son Ma,https://stackoverflow.com/users/19215419/quang-son-ma,1653668130.0,Needs details or clarity,2022-05-27
"pandas,python",False,35,None,1,-4,1653677714,1653629930,1653677714.0,72400913,CC BY-SA 4.0,https://stackoverflow.com/questions/72400913/installed-pandas-version-0-10-0,Installed Pandas version 0.10.0,1,19211723,registered,None,https://graph.facebook.com/2945634648849831/picture?type=large,Alejandra Valdespino,https://stackoverflow.com/users/19211723/alejandra-valdespino,None,None,2022-05-27
"dataframe,google-colaboratory,pandas",False,23,None,0,-4,1653622707,1653622707,None,72400207,CC BY-SA 4.0,https://stackoverflow.com/questions/72400207/extract-a-value-from-a-dictionary-in-pandas,Extract a value from a dictionary in pandas,1,4086588,registered,None,https://www.gravatar.com/avatar/e7485b7f5334631ac96b4d89f7792baa?s=256&d=identicon&r=PG&f=1,Help,https://stackoverflow.com/users/4086588/help,None,None,2022-05-27
"indexoutofboundsexception,pandas,python",False,45,None,0,-4,1653721468,1653612041,1653721468.0,72399337,None,https://stackoverflow.com/questions/72399337/code-return-pandas-invalid-index-error-problem,code return pandas Invalid index error problem,1,11336550,registered,None,https://www.gravatar.com/avatar/3e269c71d52363e2a521d42103966139?s=256&d=identicon&r=PG,DragOOneD,https://stackoverflow.com/users/11336550/dragooned,1653621753.0,Not suitable for this site,2022-05-27
